ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,PRODUCTLINE,MSRP,PRODUCTCODE,COUNTRY,DEALSIZE
10262,24,67.14,10,1611.36,24-06-2019,Planes,68,S24_2841,Spain,Small
10274,40,65.08,2,2603.2,21-07-2019,Planes,68,S24_2841,USA,Small
10284,30,73.99,12,2219.7,21-08-2019,Planes,68,S24_2841,Norway,Small
10296,21,71.25,8,1496.25,15-09-2019,Planes,68,S24_2841,Germany,Small
10307,25,75.36,2,1884,14-10-2019,Planes,68,S24_2841,USA,Small
10316,34,63.71,10,2166.14,01-11-2019,Planes,68,S24_2841,UK,Small
10328,48,58.92,1,2828.16,12-11-2019,Planes,68,S24_2841,Italy,Small
10339,55,112.99,12,6214.45,23-11-2019,Planes,68,S24_2841,Japan,Medium
10351,25,74.68,5,1867,03-12-2019,Planes,68,S24_2841,UK,Small
10373,38,70.44,7,2676.72,31-01-2020,Planes,68,S24_2841,Finland,Small
10386,39,55.96,1,2182.44,01-03-2020,Planes,68,S24_2841,Spain,Small
10398,28,57.55,3,1611.4,30-03-2020,Planes,68,S24_2841,France,Small
10400,24,61.66,2,1479.84,01-04-2020,Planes,68,S24_2841,USA,Small
10415,21,67.82,1,1424.22,09-05-2020,Planes,68,S24_2841,Australia,Small
10110,46,129.18,10,5942.28,18-03-2018,Classic Cars,117,S24_2887,UK,Medium
10124,25,93.95,9,2348.75,21-05-2018,Classic Cars,117,S24_2887,USA,Small
10148,34,129.18,3,4392.12,11-09-2018,Classic Cars,117,S24_2887,Australia,Medium
10161,25,110.39,2,2759.75,17-10-2018,Classic Cars,117,S24_2887,Denmark,Small
10173,23,118.61,16,2728.03,05-11-2018,Classic Cars,117,S24_2887,Italy,Small
10182,20,119.79,13,2395.8,12-11-2018,Classic Cars,117,S24_2887,USA,Small
10192,23,132.71,1,3052.33,20-11-2018,Classic Cars,117,S24_2887,USA,Medium
10204,42,101,7,4242,02-12-2018,Classic Cars,117,S24_2887,USA,Medium
10213,27,103.35,3,2790.45,22-01-2019,Classic Cars,117,S24_2887,UK,Small
10227,33,131.53,13,4340.49,02-03-2019,Classic Cars,117,S24_2887,France,Medium
10241,28,98.65,5,2762.2,13-04-2019,Classic Cars,117,S24_2887,France,Small
10267,43,108.04,2,4645.72,07-07-2019,Classic Cars,117,S24_2887,USA,Medium
10279,48,116.27,2,5580.96,09-08-2019,Classic Cars,117,S24_2887,Spain,Medium
10288,48,136.23,8,6539.04,01-09-2019,Classic Cars,117,S24_2887,Singapore,Medium
10302,45,123.31,4,5548.95,06-10-2018,Classic Cars,117,S24_2887,UK,Medium
10311,43,106.87,3,4595.41,16-10-2019,Classic Cars,117,S24_2887,Spain,Medium
10332,44,42.26,11,1859.44,17-11-2019,Classic Cars,117,S24_2887,UK,Small
10346,24,87.24,5,2093.76,29-11-2019,Classic Cars,117,S24_2887,USA,Small
10368,31,136.23,5,4223.13,19-01-2020,Classic Cars,117,S24_2887,USA,Medium
10380,44,36.29,7,1596.76,16-02-2020,Classic Cars,117,S24_2887,Spain,Small
10407,59,98.65,5,5820.35,22-04-2020,Classic Cars,117,S24_2887,USA,Medium
10420,55,96.3,8,5296.5,29-05-2020,Classic Cars,117,S24_2887,Australia,Medium
10109,29,32.1,6,930.9,10-03-2018,Classic Cars,37,S24_2972,USA,Small
10122,39,30.96,4,1207.44,08-05-2018,Classic Cars,37,S24_2972,France,Small
10135,20,35.87,1,717.4,02-07-2018,Classic Cars,37,S24_2972,USA,Small
10147,25,42.67,1,1066.75,05-09-2018,Classic Cars,37,S24_2972,USA,Small
10171,36,35.49,4,1277.64,05-11-2018,Classic Cars,37,S24_2972,Canada,Small
10181,37,42.67,8,1578.79,12-11-2018,Classic Cars,37,S24_2972,Norway,Small
10192,30,30.59,13,917.7,20-11-2018,Classic Cars,37,S24_2972,USA,Small
10203,21,37,2,777,02-12-2018,Classic Cars,37,S24_2972,Spain,Small
10212,34,43.42,12,1476.28,16-01-2019,Classic Cars,37,S24_2972,Spain,Small
10225,42,36.63,3,1538.46,22-02-2019,Classic Cars,37,S24_2972,Switzerland,Small
10239,20,44.56,2,891.2,12-04-2019,Classic Cars,37,S24_2972,Finland,Small
10253,40,42.67,7,1706.8,01-06-2019,Classic Cars,37,S24_2972,UK,Small
10266,34,40.4,8,1373.6,06-07-2019,Classic Cars,37,S24_2972,Italy,Small
10278,31,38.89,8,1205.59,06-08-2019,Classic Cars,37,S24_2972,USA,Small
10287,36,39.65,6,1427.4,30-08-2019,Classic Cars,37,S24_2972,Switzerland,Small
10301,48,34.36,10,1649.28,05-10-2018,Classic Cars,37,S24_2972,Norway,Small
10310,33,41.91,4,1383.03,16-10-2019,Classic Cars,37,S24_2972,Germany,Small
10321,37,33.23,12,1229.51,04-11-2019,Classic Cars,37,S24_2972,USA,Small
10331,27,42.24,13,1140.48,17-11-2019,Classic Cars,37,S24_2972,USA,Small
10342,39,40.4,9,1575.6,24-11-2019,Classic Cars,37,S24_2972,Australia,Small
10355,36,38.52,4,1386.72,07-12-2019,Classic Cars,37,S24_2972,Spain,Small
10367,36,139.4,2,5018.4,12-01-2020,Classic Cars,37,S24_2972,USA,Medium
10378,41,142.85,7,5856.85,10-02-2020,Classic Cars,37,S24_2972,Spain,Medium
10390,37,132.29,5,4894.73,04-03-2020,Classic Cars,37,S24_2972,USA,Medium
10405,47,44.56,2,2094.32,14-04-2020,Classic Cars,37,S24_2972,France,Small
10419,15,42.67,7,640.05,17-05-2020,Classic Cars,37,S24_2972,Austria,Small
10105,44,72.58,4,3193.52,11-02-2018,Vintage Cars,88,S24_3151,Denmark,Medium
10119,35,87.62,13,3066.7,28-04-2018,Vintage Cars,88,S24_3151,Austria,Medium
10129,41,94.71,4,3883.11,12-06-2018,Vintage Cars,88,S24_3151,UK,Medium
10142,49,98.25,1,4814.25,08-08-2018,Vintage Cars,88,S24_3151,USA,Medium
10154,31,91.17,2,2826.27,02-10-2018,Vintage Cars,88,S24_3151,USA,Small
10167,20,79.66,11,1593.2,23-10-2018,Vintage Cars,88,S24_3151,Sweden,Small
10177,45,72.58,2,3266.1,07-11-2018,Vintage Cars,88,S24_3151,Spain,Medium
10185,33,74.35,2,2453.55,14-11-2018,Vintage Cars,88,S24_3151,USA,Small
10197,47,83.2,8,3910.4,26-11-2018,Vintage Cars,88,S24_3151,Spain,Medium
10208,20,89.4,2,1788,02-01-2019,Vintage Cars,88,S24_3151,France,Small
10222,47,70.81,14,3328.07,19-02-2019,Vintage Cars,88,S24_3151,USA,Medium
10233,40,94.71,2,3788.4,29-03-2019,Vintage Cars,88,S24_3151,USA,Medium
10248,30,101.79,5,3053.7,07-05-2019,Vintage Cars,88,S24_3151,USA,Medium
10261,22,91.17,3,2005.74,17-06-2019,Vintage Cars,88,S24_3151,Canada,Small
10273,27,103.56,6,2796.12,21-07-2019,Vintage Cars,88,S24_3151,Belgium,Small
10283,34,92.94,8,3159.96,20-08-2019,Vintage Cars,88,S24_3151,Canada,Medium
10295,46,84.97,3,3908.62,10-09-2019,Vintage Cars,88,S24_3151,USA,Medium
10306,31,84.08,2,2606.48,14-10-2019,Vintage Cars,88,S24_3151,UK,Small
10315,24,86.74,1,2081.76,29-10-2019,Vintage Cars,88,S24_3151,France,Small
10326,41,85.85,3,3519.85,09-11-2019,Vintage Cars,88,S24_3151,Sweden,Medium
10339,55,195.6,13,10758,23-11-2019,Vintage Cars,88,S24_3151,Japan,Large
10350,30,100.7,9,3021,02-12-2019,Vintage Cars,88,S24_3151,Spain,Medium
10373,33,57.32,12,1891.56,31-01-2020,Vintage Cars,88,S24_3151,Finland,Small
10396,27,83.2,7,2246.4,23-03-2020,Vintage Cars,88,S24_3151,USA,Small
10414,60,101.79,5,6107.4,06-05-2020,Vintage Cars,88,S24_3151,USA,Medium
10110,27,73.62,12,1987.74,18-03-2018,Classic Cars,85,S24_3191,UK,Small
10124,49,83.04,11,4068.96,21-05-2018,Classic Cars,85,S24_3191,USA,Medium
10148,31,73.62,5,2282.22,11-09-2018,Classic Cars,85,S24_3191,Australia,Small
10161,20,77.05,4,1541,17-10-2018,Classic Cars,85,S24_3191,Denmark,Small
10172,24,81.33,2,1951.92,05-11-2018,Classic Cars,85,S24_3191,USA,Small
10182,33,94.17,15,3107.61,12-11-2018,Classic Cars,85,S24_3191,USA,Medium
10192,32,72.77,3,2328.64,20-11-2018,Classic Cars,85,S24_3191,USA,Small
10204,40,79.62,9,3184.8,02-12-2018,Classic Cars,85,S24_3191,USA,Medium
10212,27,79.62,2,2149.74,16-01-2019,Classic Cars,85,S24_3191,Spain,Small
10227,40,79.62,15,3184.8,02-03-2019,Classic Cars,85,S24_3191,France,Medium
10241,26,81.33,7,2114.58,13-04-2019,Classic Cars,85,S24_3191,France,Small
10267,44,96.74,4,4256.56,07-07-2019,Classic Cars,85,S24_3191,USA,Medium
10279,33,71.06,4,2344.98,09-08-2019,Classic Cars,85,S24_3191,Spain,Small
10288,34,68.49,10,2328.66,01-09-2019,Classic Cars,85,S24_3191,Singapore,Small
10302,48,74.48,6,3575.04,06-10-2018,Classic Cars,85,S24_3191,UK,Medium
10311,25,83.04,5,2076,16-10-2019,Classic Cars,85,S24_3191,Spain,Small
10321,39,84.75,2,3305.25,04-11-2019,Classic Cars,85,S24_3191,USA,Medium
10332,45,34.19,12,1538.55,17-11-2019,Classic Cars,85,S24_3191,UK,Small
10346,24,138.58,2,3325.92,29-11-2019,Classic Cars,85,S24_3191,USA,Medium
10368,46,79.62,1,3662.52,19-01-2020,Classic Cars,85,S24_3191,USA,Medium
10380,44,79.06,9,3478.64,16-02-2020,Classic Cars,85,S24_3191,Spain,Medium
10407,13,81.33,7,1057.29,22-04-2020,Classic Cars,85,S24_3191,USA,Small
10420,35,96.74,10,3385.9,29-05-2020,Classic Cars,85,S24_3191,Australia,Medium
10108,30,63.07,5,1892.1,03-03-2018,Classic Cars,61,S24_3371,Philippines,Small
10122,34,50.21,9,1707.14,08-05-2018,Classic Cars,61,S24_3371,France,Small
10135,27,66.13,6,1785.51,02-07-2018,Classic Cars,61,S24_3371,USA,Small
10147,30,68.58,6,2057.4,05-09-2018,Classic Cars,61,S24_3371,USA,Small
10169,34,50.21,1,1707.14,04-11-2018,Classic Cars,61,S24_3371,Australia,Small
10181,23,65.52,13,1506.96,12-11-2018,Classic Cars,61,S24_3371,Norway,Small
10191,48,60.01,2,2880.48,20-11-2018,Classic Cars,61,S24_3371,Germany,Small
10203,34,64.9,7,2206.6,02-12-2018,Classic Cars,61,S24_3371,Spain,Small
10211,48,48.98,1,2351.04,15-01-2019,Classic Cars,61,S24_3371,France,Small
10225,24,50.21,8,1205.04,22-02-2019,Classic Cars,61,S24_3371,Switzerland,Small
10238,47,62.45,2,2935.15,09-04-2019,Classic Cars,61,S24_3371,Denmark,Small
10253,24,52.66,12,1263.84,01-06-2019,Classic Cars,61,S24_3371,UK,Small
10266,47,62.45,13,2935.15,06-07-2019,Classic Cars,61,S24_3371,Italy,Small
10276,20,61.23,2,1224.6,02-08-2019,Classic Cars,61,S24_3371,USA,Small
10287,20,67.97,11,1359.4,30-08-2019,Classic Cars,61,S24_3371,Switzerland,Small
10300,31,58.78,4,1822.18,04-10-2018,Classic Cars,61,S24_3371,Germany,Small
10310,38,56.94,9,2163.72,16-10-2019,Classic Cars,61,S24_3371,Germany,Small
10320,26,61.23,2,1591.98,03-11-2019,Classic Cars,61,S24_3371,Sweden,Small
10331,25,123.14,9,3078.5,17-11-2019,Classic Cars,61,S24_3371,USA,Medium
10342,48,62.45,10,2997.6,24-11-2019,Classic Cars,61,S24_3371,Australia,Small
10355,44,62.45,6,2747.8,07-12-2019,Classic Cars,61,S24_3371,Spain,Small
10363,21,116.56,15,2447.76,06-01-2020,Classic Cars,61,S24_3371,Finland,Small
10378,46,41.54,6,1910.84,10-02-2020,Classic Cars,61,S24_3371,Spain,Small
10390,46,52.84,6,2430.64,04-03-2020,Classic Cars,61,S24_3371,USA,Small
10419,55,52.66,12,2896.3,17-05-2020,Classic Cars,61,S24_3371,Austria,Small
10106,31,52.6,14,1630.6,17-02-2018,Vintage Cars,65,S24_3420,Italy,Small
10119,20,72.98,5,1459.6,28-04-2018,Vintage Cars,65,S24_3420,Austria,Small
10131,29,59.18,6,1716.22,16-06-2018,Vintage Cars,65,S24_3420,USA,Small
10143,33,77.59,9,2560.47,10-08-2018,Vintage Cars,65,S24_3420,USA,Small
10155,34,55.89,7,1900.26,06-10-2018,Vintage Cars,65,S24_3420,Finland,Small
10167,32,63.12,3,2019.84,23-10-2018,Vintage Cars,65,S24_3420,Sweden,Small
10178,27,73.64,6,1988.28,08-11-2018,Vintage Cars,65,S24_3420,France,Small
10186,21,69.04,3,1449.84,14-11-2018,Vintage Cars,65,S24_3420,UK,Small
10198,27,71.67,6,1935.09,27-11-2018,Vintage Cars,65,S24_3420,Philippines,Small
10222,43,70.35,6,3025.05,19-02-2019,Vintage Cars,65,S24_3420,USA,Medium
10249,25,69.7,2,1742.5,08-05-2019,Vintage Cars,65,S24_3420,USA,Small
10262,46,70.35,11,3236.1,24-06-2019,Vintage Cars,65,S24_3420,Spain,Medium
10274,24,72.33,3,1735.92,21-07-2019,Vintage Cars,65,S24_3420,USA,Small
10284,39,71.67,13,2795.13,21-08-2019,Vintage Cars,65,S24_3420,Norway,Small
10296,31,53.92,9,1671.52,15-09-2019,Vintage Cars,65,S24_3420,Germany,Small
10307,22,71.67,3,1576.74,14-10-2019,Vintage Cars,65,S24_3420,USA,Small
10316,47,76.93,11,3615.71,01-11-2019,Vintage Cars,65,S24_3420,UK,Medium
10328,20,72.98,2,1459.6,12-11-2019,Vintage Cars,65,S24_3420,Italy,Small
10339,29,99.69,14,2891.01,23-11-2019,Vintage Cars,65,S24_3420,Japan,Small
10351,38,68.38,4,2598.44,03-12-2019,Vintage Cars,65,S24_3420,UK,Small
10361,34,113.88,6,3871.92,17-12-2019,Vintage Cars,65,S24_3420,Australia,Medium
10373,46,66,11,3036,31-01-2020,Vintage Cars,65,S24_3420,Finland,Medium
10386,35,63.76,9,2231.6,01-03-2020,Vintage Cars,65,S24_3420,Spain,Small
10398,34,71.67,13,2436.78,30-03-2020,Vintage Cars,65,S24_3420,France,Small
10400,38,57.2,3,2173.6,01-04-2020,Vintage Cars,65,S24_3420,USA,Small
10415,18,69.7,2,1254.6,09-05-2020,Vintage Cars,65,S24_3420,Australia,Small
10110,37,100.66,14,3724.42,18-03-2018,Classic Cars,107,S24_3432,UK,Medium
10124,43,121,13,5203,21-05-2018,Classic Cars,107,S24_3432,USA,Medium
10148,27,128.5,7,3469.5,11-09-2018,Classic Cars,107,S24_3432,Australia,Medium
10161,30,104.94,6,3148.2,17-10-2018,Classic Cars,107,S24_3432,Denmark,Medium
10172,22,98.51,4,2167.22,05-11-2018,Classic Cars,107,S24_3432,USA,Small
10182,49,127.43,17,6244.07,12-11-2018,Classic Cars,107,S24_3432,USA,Medium
10192,46,121,5,5566,20-11-2018,Classic Cars,107,S24_3432,USA,Medium
10204,48,91.02,11,4368.96,02-12-2018,Classic Cars,107,S24_3432,USA,Medium
10212,46,87.81,4,4039.26,16-01-2019,Classic Cars,107,S24_3432,Spain,Medium
10226,48,92.09,2,4420.32,26-02-2019,Classic Cars,107,S24_3432,USA,Medium
10241,27,86.73,9,2341.71,13-04-2019,Classic Cars,107,S24_3432,France,Small
10267,43,118.86,6,5110.98,07-07-2019,Classic Cars,107,S24_3432,USA,Medium
10279,48,128.5,6,6168,09-08-2019,Classic Cars,107,S24_3432,Spain,Medium
10288,41,118.86,12,4873.26,01-09-2019,Classic Cars,107,S24_3432,Singapore,Medium
10301,22,96.37,2,2120.14,05-10-2018,Classic Cars,107,S24_3432,Norway,Small
10311,46,92.09,7,4236.14,16-10-2019,Classic Cars,107,S24_3432,Spain,Medium
10321,21,89.95,4,1888.95,04-11-2019,Classic Cars,107,S24_3432,USA,Small
10332,31,37.18,13,1152.58,17-11-2019,Classic Cars,107,S24_3432,UK,Small
10346,26,95.88,6,2492.88,29-11-2019,Classic Cars,107,S24_3432,USA,Small
10368,20,99.58,4,1991.6,19-01-2020,Classic Cars,107,S24_3432,USA,Small
10380,34,116.27,11,3953.18,16-02-2020,Classic Cars,107,S24_3432,Spain,Medium
10407,43,86.73,9,3729.39,22-04-2020,Classic Cars,107,S24_3432,USA,Medium
10420,26,100.66,12,2617.16,29-05-2020,Classic Cars,107,S24_3432,Australia,Small
10105,50,79.67,1,3983.5,11-02-2018,Vintage Cars,83,S24_3816,Denmark,Medium
10119,35,90.57,10,3169.95,28-04-2018,Vintage Cars,83,S24_3816,Austria,Medium
10129,50,77.99,1,3899.5,12-06-2018,Vintage Cars,83,S24_3816,UK,Medium
10143,23,80.51,14,1851.73,10-08-2018,Vintage Cars,83,S24_3816,USA,Small
10155,37,67.93,12,2513.41,06-10-2018,Vintage Cars,83,S24_3816,Finland,Small
10167,29,83.86,8,2431.94,23-10-2018,Vintage Cars,83,S24_3816,Sweden,Small
10178,21,72.12,11,1514.52,08-11-2018,Vintage Cars,83,S24_3816,France,Small
10186,36,85.54,8,3079.44,14-11-2018,Vintage Cars,83,S24_3816,UK,Medium
10197,22,86.38,5,1900.36,26-11-2018,Vintage Cars,83,S24_3816,Spain,Small
10222,46,80.51,11,3703.46,19-02-2019,Vintage Cars,83,S24_3816,USA,Medium
10248,23,76.31,2,1755.13,07-05-2019,Vintage Cars,83,S24_3816,USA,Small
10262,49,87.21,16,4273.29,24-06-2019,Vintage Cars,83,S24_3816,Spain,Medium
10273,48,83.02,3,3984.96,21-07-2019,Vintage Cars,83,S24_3816,Belgium,Medium
10283,33,72.96,5,2407.68,20-08-2019,Vintage Cars,83,S24_3816,Canada,Small
10296,22,77.15,14,1697.3,15-09-2019,Vintage Cars,83,S24_3816,Germany,Small
10307,22,91.41,8,2011.02,14-10-2019,Vintage Cars,83,S24_3816,USA,Small
10316,25,92.25,16,2306.25,01-11-2019,Vintage Cars,83,S24_3816,UK,Small
10326,20,92.25,2,1845,09-11-2019,Vintage Cars,83,S24_3816,Sweden,Small
10339,42,59.36,16,2493.12,23-11-2019,Vintage Cars,83,S24_3816,Japan,Small
10350,25,60.34,10,1508.5,02-12-2019,Vintage Cars,83,S24_3816,Spain,Small
10373,23,104.1,10,2394.3,31-01-2020,Vintage Cars,83,S24_3816,Finland,Small
10385,37,85.54,2,3164.98,28-02-2020,Vintage Cars,83,S24_3816,USA,Medium
10396,37,90.57,8,3351.09,23-03-2020,Vintage Cars,83,S24_3816,USA,Medium
10400,42,72.96,8,3064.32,01-04-2020,Vintage Cars,83,S24_3816,USA,Medium
10414,51,76.31,2,3891.81,06-05-2020,Vintage Cars,83,S24_3816,USA,Medium
10108,40,136.22,1,5448.8,03-03-2018,Classic Cars,140,S24_3856,Philippines,Medium
10122,43,127.79,5,5494.97,08-05-2018,Classic Cars,140,S24_3856,France,Medium
10135,47,134.81,2,6336.07,02-07-2018,Classic Cars,140,S24_3856,USA,Medium
10147,23,126.39,2,2906.97,05-09-2018,Classic Cars,140,S24_3856,USA,Small
10170,34,112.34,1,3819.56,04-11-2018,Classic Cars,140,S24_3856,Austria,Medium
10181,25,154.47,9,3861.75,12-11-2018,Classic Cars,140,S24_3856,Norway,Medium
10192,45,140.43,14,6319.35,20-11-2018,Classic Cars,140,S24_3856,USA,Medium
10203,47,148.86,3,6996.42,02-12-2018,Classic Cars,140,S24_3856,Spain,Medium
10212,49,141.83,13,6949.67,16-01-2019,Classic Cars,140,S24_3856,Spain,Medium
10225,40,113.75,4,4550,22-02-2019,Classic Cars,140,S24_3856,Switzerland,Medium
10239,29,154.47,3,4479.63,12-04-2019,Classic Cars,140,S24_3856,Finland,Medium
10253,39,132,8,5148,01-06-2019,Classic Cars,140,S24_3856,UK,Medium
10266,24,122.17,9,2932.08,06-07-2019,Classic Cars,140,S24_3856,Italy,Small
10278,25,126.39,9,3159.75,06-08-2019,Classic Cars,140,S24_3856,USA,Medium
10287,36,119.37,7,4297.32,30-08-2019,Classic Cars,140,S24_3856,Switzerland,Medium
10301,50,154.47,11,7723.5,05-10-2018,Classic Cars,140,S24_3856,Norway,Large
10310,45,122.17,5,5497.65,16-10-2019,Classic Cars,140,S24_3856,Germany,Medium
10321,26,155.88,13,4052.88,04-11-2019,Classic Cars,140,S24_3856,USA,Medium
10331,21,149.33,1,3135.93,17-11-2019,Classic Cars,140,S24_3856,USA,Medium
10342,42,119.37,6,5013.54,24-11-2019,Classic Cars,140,S24_3856,Australia,Medium
10355,32,165.71,8,5302.72,07-12-2019,Classic Cars,140,S24_3856,Spain,Medium
10363,31,94.58,1,2931.98,06-01-2020,Classic Cars,140,S24_3856,Finland,Small
10378,33,53.27,3,1757.91,10-02-2020,Classic Cars,140,S24_3856,Spain,Small
10390,45,150.29,8,6763.05,04-03-2020,Classic Cars,140,S24_3856,USA,Medium
10405,76,154.47,3,11739.7,14-04-2020,Classic Cars,140,S24_3856,France,Large
10419,70,132,8,9240,17-05-2020,Classic Cars,140,S24_3856,Austria,Large
10106,50,64.83,11,3241.5,17-02-2018,Planes,68,S24_3949,Italy,Medium
10119,28,70.29,2,1968.12,28-04-2018,Planes,68,S24_3949,Austria,Small
10131,50,81.89,3,4094.5,16-06-2018,Planes,68,S24_3949,USA,Medium
10143,28,66.19,6,1853.32,10-08-2018,Planes,68,S24_3949,USA,Small
10155,44,77.11,4,3392.84,06-10-2018,Planes,68,S24_3949,Finland,Medium
10168,27,73.02,18,1971.54,28-10-2018,Planes,68,S24_3949,USA,Small
10178,30,72.33,3,2169.9,08-11-2018,Planes,68,S24_3949,France,Small
10198,43,66.19,3,2846.17,27-11-2018,Planes,68,S24_3949,Philippines,Small
10210,29,69.6,16,2018.4,12-01-2019,Planes,68,S24_3949,Japan,Small
10222,48,56.64,3,2718.72,19-02-2019,Planes,68,S24_3949,USA,Small
10235,33,60.05,12,1981.65,02-04-2019,Planes,68,S24_3949,Canada,Small
10250,40,75.06,13,3002.4,11-05-2019,Planes,68,S24_3949,USA,Medium
10262,48,61.42,8,2948.16,24-06-2019,Planes,68,S24_3949,Spain,Small
10275,41,81.89,18,3357.49,23-07-2019,Planes,68,S24_3949,France,Medium
10284,21,55.96,10,1175.16,21-08-2019,Planes,68,S24_3949,Norway,Small
10296,32,71.65,6,2292.8,15-09-2019,Planes,68,S24_3949,Germany,Small
10308,43,76.43,16,3286.49,15-10-2019,Planes,68,S24_3949,USA,Medium
10316,30,77.79,8,2333.7,01-11-2019,Planes,68,S24_3949,UK,Small
10328,35,76.43,3,2675.05,12-11-2019,Planes,68,S24_3949,Italy,Small
10339,45,96.92,11,4361.4,23-11-2019,Planes,68,S24_3949,Japan,Medium
10351,34,59.37,3,2018.58,03-12-2019,Planes,68,S24_3949,UK,Small
10361,26,142.73,7,3710.98,17-12-2019,Planes,68,S24_3949,Australia,Medium
10373,39,73,13,2847,31-01-2020,Planes,68,S24_3949,Finland,Small
10386,41,73.32,12,3006.12,01-03-2020,Planes,68,S24_3949,Spain,Medium
10398,41,68.24,2,2797.84,30-03-2020,Planes,68,S24_3949,France,Small
10401,64,60.05,12,3843.2,03-04-2020,Planes,68,S24_3949,USA,Medium
10416,18,75.06,13,1351.08,10-05-2020,Planes,68,S24_3949,Italy,Small
10100,49,34.47,1,1689.03,06-01-2018,Vintage Cars,41,S24_3969,USA,Small
10110,48,34.47,5,1654.56,18-03-2018,Vintage Cars,41,S24_3969,UK,Small
10124,46,33.23,4,1528.58,21-05-2018,Vintage Cars,41,S24_3969,USA,Small
10149,26,38.98,9,1013.48,12-09-2018,Vintage Cars,41,S24_3969,USA,Small
10173,35,33.23,11,1163.05,05-11-2018,Vintage Cars,41,S24_3969,Italy,Small
10182,23,42.26,8,971.98,12-11-2018,Vintage Cars,41,S24_3969,USA,Small
10193,22,41.03,12,902.66,21-11-2018,Vintage Cars,41,S24_3969,Australia,Small
10204,39,33.23,2,1295.97,02-12-2018,Vintage Cars,41,S24_3969,USA,Small
10214,44,34.88,5,1534.72,26-01-2019,Vintage Cars,41,S24_3969,Spain,Small
10227,27,43.9,8,1185.3,02-03-2019,Vintage Cars,41,S24_3969,France,Small
10242,46,36.93,1,1698.78,20-04-2019,Vintage Cars,41,S24_3969,USA,Small
10280,33,41.85,14,1381.05,17-08-2019,Vintage Cars,41,S24_3969,Italy,Small
10288,33,40.62,3,1340.46,01-09-2019,Vintage Cars,41,S24_3969,Singapore,Small
10303,24,40.21,1,965.04,06-10-2019,Vintage Cars,41,S24_3969,Spain,Small
10312,31,35.29,15,1093.99,21-10-2019,Vintage Cars,41,S24_3969,USA,Small
10332,41,77.24,14,3166.84,17-11-2019,Vintage Cars,41,S24_3969,UK,Medium
10346,22,97.44,4,2143.68,29-11-2019,Vintage Cars,41,S24_3969,USA,Small
10368,46,37.34,3,1717.64,19-01-2020,Vintage Cars,41,S24_3969,USA,Small
10380,43,95.03,12,4086.29,16-02-2020,Vintage Cars,41,S24_3969,Spain,Medium
10408,15,36.93,1,553.95,22-04-2020,Vintage Cars,41,S24_3969,Japan,Small
10420,15,43.49,3,652.35,29-05-2020,Vintage Cars,41,S24_3969,Australia,Small
10104,26,112.37,5,2921.62,31-01-2018,Classic Cars,118,S24_4048,Spain,Small
10115,44,126.56,1,5568.64,04-04-2018,Classic Cars,118,S24_4048,USA,Medium
10127,20,96.99,7,1939.8,03-06-2018,Classic Cars,118,S24_4048,USA,Small
10141,40,94.62,1,3784.8,01-08-2018,Classic Cars,118,S24_4048,Finland,Medium
10152,23,121.83,3,2802.09,25-09-2018,Classic Cars,118,S24_4048,Australia,Small
10165,24,99.36,8,2384.64,22-10-2018,Classic Cars,118,S24_4048,Singapore,Small
10176,29,100.54,7,2915.66,06-11-2018,Classic Cars,118,S24_4048,Italy,Small
10184,49,118.28,2,5795.72,14-11-2018,Classic Cars,118,S24_4048,Spain,Medium
10195,34,108.82,2,3699.88,25-11-2018,Classic Cars,118,S24_4048,USA,Medium
10207,28,106.45,3,2980.6,09-12-2018,Classic Cars,118,S24_4048,USA,Small
10220,37,136.02,7,5032.74,12-02-2019,Classic Cars,118,S24_4048,Ireland,Medium
10230,45,105.27,5,4737.15,15-03-2019,Classic Cars,118,S24_4048,Germany,Medium
10246,46,137.2,1,6311.2,05-05-2019,Classic Cars,118,S24_4048,Spain,Medium
10271,22,139.57,1,3070.54,20-07-2019,Classic Cars,118,S24_4048,USA,Medium
10282,39,123.01,10,4797.39,20-08-2019,Classic Cars,118,S24_4048,USA,Medium
10292,27,141.94,4,3832.38,08-09-2019,Classic Cars,118,S24_4048,USA,Medium
